date,stationID,number_of_users,average_power_usage
2019-11-04,2-39-129-17,1,3.08425526215078
2019-11-04,2-39-130-31,1,4.47070789646134
2019-11-04,2-39-131-30,1,0.932255352277151
2019-11-04,2-39-139-28,3,3.24054011584196
2019-11-04,2-39-78-360,1,4.35871335018382
2019-11-04,2-39-78-361,1,1.02113457657783
2019-11-04,2-39-78-362,1,0.660703548970626
2019-11-04,2-39-78-364,1,2.34372227433437
2019-11-04,2-39-78-365,1,3.65633040935673
2019-11-04,2-39-78-367,1,2.53477598456276
2019-11-04,2-39-79-376,1,4.11531535756155
2019-11-04,2-39-79-377,1,1.77458260869565
2019-11-04,2-39-79-378,1,4.42797281189692
2019-11-04,2-39-79-379,1,1.1529547709824
2019-11-04,2-39-79-380,1,0.270264448113807
2019-11-04,2-39-79-382,1,2.22873238273508
2019-11-04,2-39-79-383,1,2.28620140941123
2019-11-04,2-39-83-386,1,1.04439745916515
2019-11-04,2-39-89-25,1,0.913444573194283
2019-11-04,2-39-90-26,1,0.0702859787135586
2019-11-04,2-39-91-437,2,1.53507113583138
2019-11-04,2-39-95-27,1,4.08334928229665
2019-11-04,2-39-95-444,1,4.683671695295
2019-11-05,2-39-124-22,1,3.75389796557121
2019-11-05,2-39-125-21,2,1.9426582706337
2019-11-05,2-39-127-19,1,1.448
2019-11-05,2-39-129-17,2,2.07939473684211
2019-11-05,2-39-131-30,3,0.647771149144254
2019-11-05,2-39-138-29,1,0.920945624721438
2019-11-05,2-39-139-28,2,1.34266166107913
2019-11-05,2-39-78-360,1,0.0997392285597046
2019-11-05,2-39-78-361,1,0.81709363434493
2019-11-05,2-39-78-362,1,0.411687479297781
2019-11-05,2-39-78-363,1,1.50565782863522
2019-11-05,2-39-78-364,1,1.67600507706256
2019-11-05,2-39-78-365,1,0.0932557954695986
2019-11-05,2-39-78-366,2,0.568244540585085
2019-11-05,2-39-78-367,1,2.96281236080178
2019-11-05,2-39-79-376,1,0.000463962453905464
2019-11-05,2-39-79-377,1,0.367028108344893
2019-11-05,2-39-79-378,1,2.44307079270878
2019-11-05,2-39-79-379,1,1.028
2019-11-05,2-39-79-380,1,0.142432471893707
2019-11-05,2-39-79-382,1,3.82668640304504
2019-11-05,2-39-88-24,3,1.40169412569344
2019-11-05,2-39-89-25,2,1.85097381481752
2019-11-05,2-39-89-439,1,2.94524860949424
2019-11-05,2-39-90-26,3,1.16070057255241
2019-11-05,2-39-91-437,1,0.223
2019-11-05,2-39-91-441,1,0.343580281690141
2019-11-05,2-39-92-442,1,4.50413628997194
2019-11-05,2-39-95-27,1,1.291
2019-11-05,2-39-95-444,1,5.68659623107816
2019-11-06,2-39-123-23,1,2.82657640789284
2019-11-06,2-39-124-22,1,5.613
2019-11-06,2-39-127-19,1,1.539
2019-11-06,2-39-129-17,1,3.24732521949743
2019-11-06,2-39-139-28,1,0.948597992351817
2019-11-06,2-39-139-567,1,0.9
2019-11-06,2-39-78-360,1,0.0671039847594857
2019-11-06,2-39-78-362,1,1.51473235511821
2019-11-06,2-39-78-364,1,3.40909286740067
2019-11-06,2-39-78-365,1,0.25350839070568
2019-11-06,2-39-78-366,1,2.85991711396829
2019-11-06,2-39-78-367,1,0.137886880567327
2019-11-06,2-39-79-376,1,1.49679680335386
2019-11-06,2-39-79-377,2,1.90691517687334
2019-11-06,2-39-79-378,1,0.0397421582967658
2019-11-06,2-39-79-379,1,1.17660193541372
2019-11-06,2-39-79-380,2,0.20151470607786
2019-11-06,2-39-79-381,1,4.10711578947368
2019-11-06,2-39-79-382,1,0.882556497175141
2019-11-06,2-39-79-383,1,0.861
2019-11-06,2-39-83-386,1,0.992523282887078
2019-11-06,2-39-88-24,1,1.03302171717172
2019-11-06,2-39-89-25,1,0.902
2019-11-06,2-39-90-26,2,1.01265925389324
2019-11-06,2-39-90-440,1,1.78488881044829
2019-11-06,2-39-91-437,2,0.73817199693633
2019-11-06,2-39-91-441,1,2.25439574884632
2019-11-06,2-39-92-436,1,1.55695559302979
2019-11-06,2-39-92-442,1,0.340353490345852
2019-11-06,2-39-95-27,2,0.653987505888951
2019-11-06,2-39-95-444,1,5.07913636363636
2019-11-07,2-39-123-23,3,0.380121855360734
2019-11-07,2-39-124-22,1,0.298726704971272
2019-11-07,2-39-131-30,1,1.34878429355281
2019-11-07,2-39-139-28,1,0.771193259063444
2019-11-07,2-39-78-360,1,0.256857459854015
2019-11-07,2-39-78-361,1,0.839
2019-11-07,2-39-78-362,1,0.0042155264090748
2019-11-07,2-39-78-363,1,0.646837764514379
2019-11-07,2-39-78-365,2,0.825241711493443
2019-11-07,2-39-78-366,1,4.62443874315365
2019-11-07,2-39-78-367,1,0.144420384984143
2019-11-07,2-39-79-376,1,4.97101271311718
2019-11-07,2-39-79-377,1,2.10367338429465
2019-11-07,2-39-79-378,1,0.885337379310345
2019-11-07,2-39-79-379,1,1.60395582059466
2019-11-07,2-39-79-380,2,2.16439415877627
2019-11-07,2-39-79-382,2,1.491383587968
2019-11-07,2-39-79-383,2,0.722388901396015
2019-11-07,2-39-88-24,1,2.33524399114485
2019-11-07,2-39-88-438,1,0.77851098018211
2019-11-07,2-39-89-25,2,0.276765760810324
2019-11-07,2-39-90-440,1,1.61662748860638
2019-11-07,2-39-91-437,1,0.958322215025906
2019-11-07,2-39-91-441,1,2.406
2019-11-07,2-39-92-436,2,0.877190060782151
2019-11-07,2-39-92-442,1,2.35944815159614
2019-11-07,2-39-95-27,2,1.81568949210979
2019-11-08,2-39-123-23,1,1.33992941176471
2019-11-08,2-39-123-557,1,0.0302980576998847
2019-11-08,2-39-125-21,1,1.47837966477588
2019-11-08,2-39-127-19,1,2.05879141104294
2019-11-08,2-39-129-17,1,6.49737903556304
2019-11-08,2-39-130-31,1,0.569169779286927
2019-11-08,2-39-131-30,1,0.625726686217009
2019-11-08,2-39-138-29,1,1.66717463848721
2019-11-08,2-39-139-28,2,5.22742906348484
2019-11-08,2-39-78-361,1,3.58433217027216
2019-11-08,2-39-78-363,3,0.430385071164663
2019-11-08,2-39-78-364,1,5.27382396053559
2019-11-08,2-39-78-365,1,0.328756886227545
2019-11-08,2-39-78-366,1,0.0515161259812731
2019-11-08,2-39-78-367,1,0.357651376146789
2019-11-08,2-39-79-376,1,0.667561299628027
2019-11-08,2-39-79-377,1,5.0233797176215
2019-11-08,2-39-79-378,2,1.8651372151156
2019-11-08,2-39-79-379,2,0.801337122800247
2019-11-08,2-39-79-380,1,2.07181897786977
2019-11-08,2-39-79-382,1,0.0736701579065373
2019-11-08,2-39-79-383,1,1.12256448598131
2019-11-08,2-39-88-24,2,0.670482969923572
2019-11-08,2-39-89-25,4,0.9924045715326
2019-11-08,2-39-90-26,4,0.309522369185756
2019-11-08,2-39-90-440,3,2.24752834231344
2019-11-08,2-39-91-437,2,2.84077111969112
2019-11-08,2-39-91-441,1,5.4971543264942
2019-11-08,2-39-92-436,1,0.46033368458026
2019-11-08,2-39-92-442,1,0.571018126888218
2019-11-08,2-39-95-27,1,3.23075763239875
2019-11-08,2-39-95-444,3,3.72398889418554
2019-11-09,2-39-131-30,1,0.333038294512436
2019-11-09,2-39-138-29,1,0.0791691419141914
2019-11-09,2-39-139-28,1,0.359318988703604
2019-11-09,2-39-78-362,1,0.565436221484417
2019-11-09,2-39-78-367,1,0.227629741202246
2019-11-09,2-39-79-380,1,0.1984
2019-11-09,2-39-83-386,1,3.32801527628595
2019-11-09,2-39-88-24,1,2.14686007647642
2019-11-09,2-39-91-437,1,2.77181552091511
2019-11-09,2-39-92-442,1,1.55666538062027
2019-11-10,2-39-131-30,5,2.92475006796924
2019-11-10,2-39-139-28,3,2.19869393499267
2019-11-10,2-39-79-377,1,4.72015662543384
2019-11-10,2-39-91-437,1,2.30566236760573
2019-11-11,2-39-123-23,1,1.06680929546293
2019-11-11,2-39-124-22,2,2.72031828226129
2019-11-11,2-39-126-20,1,2.15755390920555
2019-11-11,2-39-127-19,2,2.11419252584104
2019-11-11,2-39-129-17,1,2.92387493419128
2019-11-11,2-39-131-30,2,1.61276236697729
2019-11-11,2-39-139-28,1,1.34074532762891
2019-11-11,2-39-78-360,1,0.544186806009144
2019-11-11,2-39-78-361,1,0.137868868712169
2019-11-11,2-39-78-362,2,0.640588864516546
2019-11-11,2-39-78-363,1,1.19034259259259
2019-11-11,2-39-78-365,1,1.04295204290898
2019-11-11,2-39-78-366,1,1.79384894397041
2019-11-11,2-39-79-376,1,0.415060569150703
2019-11-11,2-39-79-377,1,2.43024461886647
2019-11-11,2-39-79-378,1,0.723
2019-11-11,2-39-79-379,1,0.133294802037509
2019-11-11,2-39-79-380,2,2.24120308983674
2019-11-11,2-39-79-381,1,0.508466467254408
2019-11-11,2-39-79-382,1,3.05949886104784
2019-11-11,2-39-79-383,1,2.50764300800356
2019-11-11,2-39-88-24,1,0.317477166486875
2019-11-11,2-39-89-25,2,2.33596290829094
2019-11-11,2-39-90-26,1,3.74738259756878
2019-11-11,2-39-92-436,1,4.68642325664989
2019-11-11,2-39-92-442,1,3.08926378821305
2019-11-11,2-39-95-444,1,2.58076422764228
2019-11-12,2-39-123-23,1,1.856
2019-11-12,2-39-123-557,1,1.34786314125838
2019-11-12,2-39-124-22,1,5.05151283014144
2019-11-12,2-39-126-20,1,0.598290149253732
2019-11-12,2-39-127-19,1,2.28931549980801
2019-11-12,2-39-129-17,1,2.54572104121475
2019-11-12,2-39-130-31,1,3.52641491108071
2019-11-12,2-39-131-30,2,0.898901522603934
2019-11-12,2-39-139-28,1,5.99377220630373
2019-11-12,2-39-78-360,2,2.82160696361915
2019-11-12,2-39-78-361,3,1.43274158654182
2019-11-12,2-39-78-362,1,0.172023968994582
2019-11-12,2-39-78-363,1,0.441428043660789
2019-11-12,2-39-78-364,1,3.50499555779909
2019-11-12,2-39-78-365,1,1.48394335744195
2019-11-12,2-39-78-366,1,0.0862296697880729
2019-11-12,2-39-78-367,1,0.262290479499653
2019-11-12,2-39-79-376,2,1.56495222469473
2019-11-12,2-39-79-377,1,0.0285409594498718
2019-11-12,2-39-79-378,1,4.03996779878244
2019-11-12,2-39-79-380,2,0.20205129300524
2019-11-12,2-39-79-381,1,0.681397751046025
2019-11-12,2-39-89-25,1,1.3740019379845
2019-11-12,2-39-89-439,1,0.766884334286622
2019-11-12,2-39-90-440,2,0.74782081826245
2019-11-12,2-39-91-437,2,2.83014650708101
2019-11-12,2-39-91-441,2,0.83430410598482
2019-11-12,2-39-92-436,1,0.714069385632568
2019-11-12,2-39-92-442,1,5.21401372914156
2019-11-12,2-39-95-444,2,1.92931976622165
2019-11-13,2-39-123-23,1,2.40771518987342
2019-11-13,2-39-124-22,1,0.663821800367422
2019-11-13,2-39-125-559,2,1.25570731730339
2019-11-13,2-39-127-19,1,1.28248433890788
2019-11-13,2-39-128-18,1,0.275556161395856
2019-11-13,2-39-131-30,2,0.225837096150733
2019-11-13,2-39-138-29,1,4.50827476038339
2019-11-13,2-39-139-28,1,0.567239130434783
2019-11-13,2-39-78-360,2,0.359761355577754
2019-11-13,2-39-78-362,1,0.290946037327563
2019-11-13,2-39-78-366,1,0.163052076466711
2019-11-13,2-39-78-367,3,0.39691573606235
2019-11-13,2-39-79-376,2,1.83672978628008
2019-11-13,2-39-79-377,1,0.589
2019-11-13,2-39-79-378,1,6.40199127182045
2019-11-13,2-39-79-380,1,0.847
2019-11-13,2-39-79-381,1,2.29066530825129
2019-11-13,2-39-79-382,1,0.0742315904735834
2019-11-13,2-39-79-383,1,2.93352509244585
2019-11-13,2-39-88-24,3,2.196893876781
2019-11-13,2-39-88-438,1,3.2400932642487
2019-11-13,2-39-89-25,1,2.79272599451303
2019-11-13,2-39-90-26,2,0.881565032792544
2019-11-13,2-39-90-440,1,2.71698960562519
2019-11-13,2-39-91-437,1,5.12340272423542
2019-11-13,2-39-91-441,1,0.098088809946714
2019-11-13,2-39-92-436,1,1.22327022464006
2019-11-13,2-39-92-442,1,1.34279069767442
2019-11-13,2-39-95-27,2,2.14749061121567
2019-11-14,2-39-123-23,1,1.39110785590278
2019-11-14,2-39-123-557,1,0.897
2019-11-14,2-39-124-22,3,0.916181773263798
2019-11-14,2-39-131-30,1,0.345709324832062
2019-11-14,2-39-139-28,3,0.854667388240051
2019-11-14,2-39-78-360,2,2.99566336633663
2019-11-14,2-39-78-361,1,0.00389067782965706
2019-11-14,2-39-78-363,2,1.29281161095306
2019-11-14,2-39-78-364,1,2.16374748206175
2019-11-14,2-39-78-365,1,0.440819831166179
2019-11-14,2-39-78-366,1,0.322791884230941
2019-11-14,2-39-78-367,1,1.12317088948787
2019-11-14,2-39-79-376,1,0.500816302186879
2019-11-14,2-39-79-377,1,0.636
2019-11-14,2-39-79-378,1,0.808992930721066
2019-11-14,2-39-79-380,2,3.0992884164173
2019-11-14,2-39-79-381,2,0.303869712399634
2019-11-14,2-39-79-382,1,0.0612051100070972
2019-11-14,2-39-88-24,1,0.943
2019-11-14,2-39-88-438,1,3.00897465272805
2019-11-14,2-39-89-25,1,1.20492895833333
2019-11-14,2-39-89-439,1,4.36921195652174
2019-11-14,2-39-90-26,1,2.08655030916245
2019-11-14,2-39-90-440,2,2.20232856460197
2019-11-14,2-39-91-437,1,2.33233186328556
2019-11-14,2-39-91-441,1,0.283587435709038
2019-11-14,2-39-92-436,1,0.110570244821092
2019-11-14,2-39-92-442,1,3.33446768402154
2019-11-14,2-39-95-27,1,1.51014063534083
2019-11-15,2-39-123-23,1,0.448153697126251
2019-11-15,2-39-124-22,1,2.10449639798831
2019-11-15,2-39-130-31,1,2.23122399829497
2019-11-15,2-39-131-30,1,3.32731331739558
2019-11-15,2-39-138-29,2,2.54120104671943
2019-11-15,2-39-139-28,2,1.29240718415076
2019-11-15,2-39-78-360,1,0.269689213893967
2019-11-15,2-39-78-361,2,0.0117527227434356
2019-11-15,2-39-78-362,2,1.13087371578861
2019-11-15,2-39-78-364,1,1.8241412803532
2019-11-15,2-39-78-365,1,1.13751049042321
2019-11-15,2-39-78-366,1,2.95798692199907
2019-11-15,2-39-78-367,2,2.06531342842437
2019-11-15,2-39-79-376,1,0.432902234636872
2019-11-15,2-39-79-378,1,0.073115137346581
2019-11-15,2-39-79-379,1,0.554570601013758
2019-11-15,2-39-79-380,1,0.128072961552943
2019-11-15,2-39-79-381,1,2.07981167933656
2019-11-15,2-39-79-382,1,0.00738280886896137
2019-11-15,2-39-79-383,1,0.118820230345518
2019-11-15,2-39-88-24,2,1.12608352013365
2019-11-15,2-39-89-25,1,1.32547831207066
2019-11-15,2-39-90-26,2,0.889125673069503
2019-11-15,2-39-90-440,1,5.106354151512
2019-11-15,2-39-91-437,1,4.84733116510427
2019-11-15,2-39-92-442,1,2.22410643689812
2019-11-15,2-39-95-27,1,0.159523255813953
2019-11-15,2-39-95-444,2,0.825360005211045
2019-11-16,2-39-124-22,1,6.41628800385612
2019-11-16,2-39-129-17,1,0.805020590868398
2019-11-16,2-39-131-30,2,3.50337837837838
2019-11-16,2-39-139-28,2,1.59496070612503
2019-11-16,2-39-78-363,1,2.76245593800685
2019-11-16,2-39-78-367,1,0.138721953365596
2019-11-16,2-39-79-376,1,0.776
2019-11-16,2-39-79-377,2,1.8063635972691
2019-11-16,2-39-91-441,1,5.5796833380966
2019-11-16,2-39-95-27,2,3.96297715817532
2019-11-17,2-39-123-23,1,0.492169819022996
2019-11-17,2-39-128-18,1,4.90493195020747
2019-11-17,2-39-129-17,1,4.51824124056999
2019-11-17,2-39-138-29,1,1.38873526983412
2019-11-17,2-39-88-24,1,5.36440500138415
2019-11-17,2-39-89-25,1,1.7527100591716
2019-11-18,2-39-123-23,1,2.80239981659789
2019-11-18,2-39-124-22,1,1.95130534351145
2019-11-18,2-39-127-19,1,0.677169508937744
2019-11-18,2-39-128-18,1,5.98545857178403
2019-11-18,2-39-131-30,3,0.602545822704589
2019-11-18,2-39-138-29,2,1.11959498889419
2019-11-18,2-39-139-28,2,2.22662178349601
2019-11-18,2-39-78-360,1,4.03911697247706
2019-11-18,2-39-78-362,1,1.28733045740442
2019-11-18,2-39-78-364,2,0.354031873189023
2019-11-18,2-39-78-365,1,0.674801041279286
2019-11-18,2-39-78-366,1,2.94687960253933
2019-11-18,2-39-78-367,1,0.361597777777778
2019-11-18,2-39-79-376,3,2.01880583378803
2019-11-18,2-39-79-377,1,5.44789562783258
2019-11-18,2-39-79-379,1,3.04492191449314
2019-11-18,2-39-79-380,1,0.0653271663205588
2019-11-18,2-39-79-381,1,1.04010140682073
2019-11-18,2-39-79-382,1,0.0657123756998413
2019-11-18,2-39-79-383,1,0.521863866451266
2019-11-18,2-39-89-25,1,1.46709898417198
2019-11-18,2-39-89-439,1,0.36444132995378
2019-11-18,2-39-90-26,1,1.11316234195665
2019-11-18,2-39-91-437,1,0.24006063549327
2019-11-18,2-39-91-441,1,2.78861448415795
2019-11-18,2-39-92-442,1,2.11792606205989
2019-11-18,2-39-95-27,1,3.63784968306671
2019-11-18,2-39-95-444,1,0.514691358024691
2019-11-19,2-39-123-23,1,2.6616193258427
2019-11-19,2-39-124-22,1,0.187883114035088
2019-11-19,2-39-126-20,1,2.75264783910997
2019-11-19,2-39-127-19,1,0.280501115656378
2019-11-19,2-39-129-17,3,2.83917097300172
2019-11-19,2-39-138-29,1,0.863
2019-11-19,2-39-139-28,2,0.907377652435065
2019-11-19,2-39-78-360,3,0.128705563881795
2019-11-19,2-39-78-361,4,0.873683653438733
2019-11-19,2-39-78-363,1,0.268468304101068
2019-11-19,2-39-78-365,1,1.37843881484745
2019-11-19,2-39-78-366,1,0.305477466120391
2019-11-19,2-39-79-376,1,0.387669333333333
2019-11-19,2-39-79-378,1,2.05665367854396
2019-11-19,2-39-79-379,1,0.983
2019-11-19,2-39-79-383,1,1.55194064516129
2019-11-19,2-39-88-24,2,0.128787967207773
2019-11-19,2-39-89-25,1,5.30210020876827
2019-11-19,2-39-89-439,1,1.90909945130316
2019-11-19,2-39-91-437,1,0.496706161137441
2019-11-19,2-39-92-442,1,1.67414360747291
2019-11-19,2-39-95-27,2,2.71868608734535
2019-11-20,2-39-123-23,1,0.501612724757953
2019-11-20,2-39-124-22,1,2.714
2019-11-20,2-39-127-19,1,3.32883257918552
2019-11-20,2-39-130-31,1,2.00814349775785
2019-11-20,2-39-138-29,1,4.14111985444621
2019-11-20,2-39-78-360,2,0.412046679499519
2019-11-20,2-39-78-361,3,1.07213912951954
2019-11-20,2-39-78-362,1,0.131414350682163
2019-11-20,2-39-78-364,1,2.79237820390389
2019-11-20,2-39-78-366,1,4.39225742922455
2019-11-20,2-39-78-367,1,0.663019862144023
2019-11-20,2-39-79-376,1,3.73963993453355
2019-11-20,2-39-79-377,2,1.21534799936815
2019-11-20,2-39-79-379,1,2.05039523943927
2019-11-20,2-39-79-380,1,3.4566150275602
2019-11-20,2-39-79-381,1,1.80180627331767
2019-11-20,2-39-79-382,1,0.105123172370189
2019-11-20,2-39-88-24,1,0.912
2019-11-20,2-39-88-438,1,2.38853444394417
2019-11-20,2-39-89-25,1,2.49532845894263
2019-11-20,2-39-90-26,1,1.8093210980876
2019-11-20,2-39-90-440,1,4.47462781783335
2019-11-20,2-39-91-437,1,1.50129474363109
2019-11-20,2-39-92-436,1,0.327910621009867
2019-11-20,2-39-92-442,1,2.99129287090559
2019-11-20,2-39-95-27,3,0.749660051948816
2019-11-20,2-39-95-444,2,1.01341170413555
2019-11-21,2-39-123-23,1,0.000266718854842317
2019-11-21,2-39-124-22,1,0.439499733560695
2019-11-21,2-39-127-19,1,0.552029692629066
2019-11-21,2-39-129-17,2,0.927599274243547
2019-11-21,2-39-131-30,1,0.198551532033426
2019-11-21,2-39-131-565,1,0.288656946826758
2019-11-21,2-39-138-566,1,0.143867687838373
2019-11-21,2-39-139-28,1,1.44640527182867
2019-11-21,2-39-78-360,1,5.57675225025823
2019-11-21,2-39-78-361,2,0.980088263317759
2019-11-21,2-39-78-362,1,2.88946126594237
2019-11-21,2-39-78-363,2,0.141334479055713
2019-11-21,2-39-78-365,1,0.30319618135293
2019-11-21,2-39-78-366,1,0.00209850494333253
2019-11-21,2-39-78-367,1,4.35214235190097
2019-11-21,2-39-79-376,1,0.987976744186046
2019-11-21,2-39-79-377,1,0.498197932053176
2019-11-21,2-39-79-378,1,1.22074324324324
2019-11-21,2-39-79-379,2,0.394835474738676
2019-11-21,2-39-79-381,1,0.139770951704545
2019-11-21,2-39-79-382,1,0.0298355437665782
2019-11-21,2-39-79-383,1,4.75376488319518
2019-11-21,2-39-88-24,2,0.338608350605533
2019-11-21,2-39-88-438,1,0.921428649935886
2019-11-21,2-39-89-25,1,0.977886306944992
2019-11-21,2-39-90-26,2,0.882514421970522
2019-11-21,2-39-90-440,1,0.00283693099205905
2019-11-21,2-39-91-437,1,2.63594300569943
2019-11-21,2-39-91-441,2,3.29125474883933
2019-11-21,2-39-92-436,2,2.64451345396789
2019-11-21,2-39-92-442,1,1.98705141083006
2019-11-21,2-39-95-444,1,3.490386756238
2019-11-22,2-39-123-23,1,2.87626482213439
2019-11-22,2-39-126-20,1,0.0647387459807074
2019-11-22,2-39-138-29,2,3.47649523223782
2019-11-22,2-39-139-28,2,1.37034373010463
2019-11-22,2-39-78-360,1,0.355777666749938
2019-11-22,2-39-78-361,1,0.0412570511350608
2019-11-22,2-39-78-362,1,0.0746273701287727
2019-11-22,2-39-78-363,1,2.36334501752629
2019-11-22,2-39-78-364,1,0.459043067187791
2019-11-22,2-39-78-365,1,0.397381177211206
2019-11-22,2-39-78-366,1,1.81964061919505
2019-11-22,2-39-78-367,2,0.354029353627199
2019-11-22,2-39-79-376,1,3.09349024609844
2019-11-22,2-39-79-377,1,0.712619557225717
2019-11-22,2-39-79-379,1,1.85186375321337
2019-11-22,2-39-79-380,1,0.195876312186216
2019-11-22,2-39-79-382,1,0.0137644510582011
2019-11-22,2-39-79-383,1,2.07953000246934
2019-11-22,2-39-88-24,1,0.579274553571429
2019-11-22,2-39-88-438,1,0.281846532218396
2019-11-22,2-39-89-25,1,0.236755386565273
2019-11-22,2-39-89-439,1,0.171049082373026
2019-11-22,2-39-90-26,3,2.20833661042849
2019-11-22,2-39-90-440,1,0.0121953713670614
2019-11-22,2-39-91-437,1,0.576304021157661
2019-11-22,2-39-91-441,1,1.79758522331988
2019-11-22,2-39-92-436,2,3.18693225510055
2019-11-22,2-39-92-442,1,0.198514314928425
2019-11-22,2-39-95-27,1,0.818079933388843
2019-11-22,2-39-95-444,1,0.0142607148227981
2019-11-23,2-39-123-23,1,1.36440792129162
2019-11-23,2-39-124-22,2,4.05375029526555
2019-11-23,2-39-127-19,1,5.5201120041483
2019-11-23,2-39-129-17,1,1.70171453760427
2019-11-23,2-39-131-30,1,4.82412769353551
2019-11-23,2-39-138-29,3,1.8684939688756
2019-11-23,2-39-139-28,2,2.07908942843325
2019-11-23,2-39-78-360,2,0.412436527857597
2019-11-23,2-39-78-367,1,4.71923541666667
2019-11-23,2-39-79-378,1,0.0539259818731118
2019-11-23,2-39-91-437,2,1.51819692716797
2019-11-23,2-39-92-442,1,6.53576725888325
2019-11-24,2-39-123-23,1,0.846
2019-11-24,2-39-131-30,1,4.47914367944562
2019-11-25,2-39-124-22,1,1.16722950819672
2019-11-25,2-39-126-20,2,2.9402356770915
2019-11-25,2-39-127-19,1,2.446
2019-11-25,2-39-129-17,1,0.596666666666667
2019-11-25,2-39-131-30,1,2.04021025308241
2019-11-25,2-39-139-28,1,0.981872317006054
2019-11-25,2-39-78-361,1,3.09480069511026
2019-11-25,2-39-78-365,1,0.600878725741487
2019-11-25,2-39-78-366,1,1.43311658031088
2019-11-25,2-39-78-367,1,0.568008980691513
2019-11-25,2-39-79-376,1,4.65730718523401
2019-11-25,2-39-79-378,1,0.716852920778875
2019-11-25,2-39-79-379,1,5.05547445857683
2019-11-25,2-39-79-380,1,0.636582530720691
2019-11-25,2-39-79-381,1,0.146750558136728
2019-11-25,2-39-79-382,1,0.105343206777534
2019-11-25,2-39-88-24,2,1.2889045761311
2019-11-25,2-39-91-437,1,3.49464539325843
2019-11-25,2-39-91-441,1,5.48123724394786
2019-11-25,2-39-95-27,1,1.823
2019-11-26,2-39-123-23,1,0.35848717948718
2019-11-26,2-39-124-22,1,1.85320739016995
2019-11-26,2-39-125-21,1,2.50958245614035
2019-11-26,2-39-127-19,1,2.07583440196311
2019-11-26,2-39-128-18,1,0.704
2019-11-26,2-39-129-17,1,0.738
2019-11-26,2-39-131-30,2,0.352400827201581
2019-11-26,2-39-139-28,2,1.70287757529602
2019-11-26,2-39-78-363,2,0.28777901490006
2019-11-26,2-39-78-364,1,2.30240013245033
2019-11-26,2-39-78-365,2,0.916752989566613
2019-11-26,2-39-78-366,1,0.00491278820463766
2019-11-26,2-39-78-367,1,2.58780093312597
2019-11-26,2-39-79-376,1,0.430276441310659
2019-11-26,2-39-79-377,1,0.248115040808395
2019-11-26,2-39-79-379,1,0.556040243826585
2019-11-26,2-39-79-380,1,2.23215283964365
2019-11-26,2-39-79-381,1,3.04209423161603
2019-11-26,2-39-79-382,1,0.0675653501063732
2019-11-26,2-39-89-25,3,1.94639272184039
2019-11-26,2-39-90-26,3,0.906265639390814
2019-11-26,2-39-92-436,2,0.798227221128706
2019-11-26,2-39-92-442,1,6.15747018938508
2019-11-26,2-39-95-27,2,0.418441633742382
2019-11-26,2-39-95-444,1,0.0520715271389145
2019-11-27,2-39-123-23,3,1.22404920271259
2019-11-27,2-39-124-22,1,4.71796856106409
2019-11-27,2-39-125-21,1,5.53411821332307
2019-11-27,2-39-127-19,1,1.18420404040404
2019-11-27,2-39-130-31,1,0.639208730221208
2019-11-27,2-39-131-30,3,3.12484549235065
2019-11-27,2-39-138-29,1,3.6898477618723
2019-11-27,2-39-139-28,2,1.64734664775377
